L,Prompt_ID,Original_Message,Recovered_Message,Total_Bits,Correct_Bits,Undecided_Bits,Decided_Bits,Accuracy_Percent,Exact_Match
18,41,100000011101101100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,42,110101010011001110,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,43,000111010110001101,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥0⊥⊥⊥⊥⊥,18,1,17,1,5.555555555555555,False
18,44,001101010111100101,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,45,001111001001110011,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,46,110110001110011100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥0⊥,18,1,17,1,5.555555555555555,False
18,47,111000101011010000,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,48,100111000110010100,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
18,49,100110101110111110,⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥⊥,18,0,18,0,0.0,False
4,0,1011,1011,4,4,0,4,100.0,True
4,1,1100,1100,4,4,0,4,100.0,True
4,2,0000,0000,4,4,0,4,100.0,True
4,3,0100,0100,4,4,0,4,100.0,True
4,4,0000,0000,4,4,0,4,100.0,True
4,5,0010,0010,4,4,0,4,100.0,True
4,6,1111,1111,4,4,0,4,100.0,True
4,7,0111,0111,4,4,0,4,100.0,True
4,8,1101,1101,4,4,0,4,100.0,True
4,9,0110,0110,4,4,0,4,100.0,True
4,10,0000,0000,4,4,0,4,100.0,True
4,11,0001,0001,4,4,0,4,100.0,True
4,12,0011,0011,4,4,0,4,100.0,True
4,13,1011,1011,4,4,0,4,100.0,True
4,14,1011,1011,4,4,0,4,100.0,True
4,15,1001,1001,4,4,0,4,100.0,True
4,16,0011,0011,4,4,0,4,100.0,True
4,17,1010,1010,4,4,0,4,100.0,True
4,18,1010,1010,4,4,0,4,100.0,True
4,19,0111,0111,4,4,0,4,100.0,True
4,20,0101,0101,4,4,0,4,100.0,True
4,21,1011,1011,4,4,0,4,100.0,True
4,22,1110,1110,4,4,0,4,100.0,True
4,23,1100,1100,4,4,0,4,100.0,True
4,24,1101,1101,4,4,0,4,100.0,True
4,25,1001,1001,4,4,0,4,100.0,True
4,26,1110,1110,4,4,0,4,100.0,True
4,27,1110,1110,4,4,0,4,100.0,True
4,28,0000,0000,4,4,0,4,100.0,True
4,29,1000,1000,4,4,0,4,100.0,True
4,30,0000,0000,4,4,0,4,100.0,True
4,31,0000,0000,4,4,0,4,100.0,True
4,32,0111,0111,4,4,0,4,100.0,True
4,33,0011,0011,4,4,0,4,100.0,True
4,34,1010,1010,4,4,0,4,100.0,True
4,35,0101,0101,4,4,0,4,100.0,True
4,36,0100,0100,4,4,0,4,100.0,True
4,37,1101,1101,4,4,0,4,100.0,True
4,38,1000,1000,4,4,0,4,100.0,True
4,39,1100,1100,4,4,0,4,100.0,True
4,40,0000,0000,4,4,0,4,100.0,True
4,41,1000,1000,4,4,0,4,100.0,True
4,42,1111,1111,4,4,0,4,100.0,True
4,43,0000,0000,4,4,0,4,100.0,True
4,44,1000,1000,4,4,0,4,100.0,True
4,45,0110,0110,4,4,0,4,100.0,True
4,46,0000,0000,4,4,0,4,100.0,True
4,47,1001,1001,4,4,0,4,100.0,True
4,48,0100,0100,4,4,0,4,100.0,True
4,49,1010,⊥01⊥,4,2,2,2,50.0,False
5,0,01101,01101,5,5,0,5,100.0,True
5,1,10101,10101,5,5,0,5,100.0,True
5,2,01011,01011,5,5,0,5,100.0,True
5,3,00010,00010,5,5,0,5,100.0,True
5,4,00001,00001,5,5,0,5,100.0,True
5,5,10001,10001,5,5,0,5,100.0,True
5,6,11000,11000,5,5,0,5,100.0,True
5,7,11110,11110,5,5,0,5,100.0,True
5,8,01000,01000,5,5,0,5,100.0,True
5,9,01010,01010,5,5,0,5,100.0,True
5,10,01110,01110,5,5,0,5,100.0,True
5,11,00100,00100,5,5,0,5,100.0,True
5,12,10101,10101,5,5,0,5,100.0,True
5,13,11011,11011,5,5,0,5,100.0,True
5,14,10100,10100,5,5,0,5,100.0,True
5,15,00011,00011,5,5,0,5,100.0,True
5,16,01100,01100,5,5,0,5,100.0,True
5,17,01110,01110,5,5,0,5,100.0,True
5,18,11000,11000,5,5,0,5,100.0,True
5,19,00110,00110,5,5,0,5,100.0,True
5,20,00100,00100,5,5,0,5,100.0,True
5,21,10110,10110,5,5,0,5,100.0,True
5,22,10011,1⊥011,5,4,1,4,80.0,False
5,23,01000,01000,5,5,0,5,100.0,True
5,24,01101,01101,5,5,0,5,100.0,True
5,25,01100,01100,5,5,0,5,100.0,True
5,26,01000,01000,5,5,0,5,100.0,True
5,27,01101,01101,5,5,0,5,100.0,True
5,28,10011,10011,5,5,0,5,100.0,True
5,29,11001,11001,5,5,0,5,100.0,True
5,30,00010,00010,5,5,0,5,100.0,True
5,31,11011,11011,5,5,0,5,100.0,True
5,32,10001,10001,5,5,0,5,100.0,True
5,33,11111,11111,5,5,0,5,100.0,True
5,34,00110,00110,5,5,0,5,100.0,True
5,35,11111,11111,5,5,0,5,100.0,True
5,36,00000,⊥0000,5,4,1,4,80.0,False
5,37,00000,⊥⊥00⊥,5,2,3,2,40.0,False
5,38,10101,10101,5,5,0,5,100.0,True
5,39,01001,01001,5,5,0,5,100.0,True
5,40,01011,01011,5,5,0,5,100.0,True
5,41,00001,00001,5,5,0,5,100.0,True
5,42,01000,01000,5,5,0,5,100.0,True
5,43,10110,10110,5,5,0,5,100.0,True
5,44,10001,10001,5,5,0,5,100.0,True
5,45,10100,10100,5,5,0,5,100.0,True
5,46,01000,01000,5,5,0,5,100.0,True
5,47,11010,⊥⊥0⊥0,5,2,3,2,40.0,False
5,48,11100,11100,5,5,0,5,100.0,True
5,49,01010,01010,5,5,0,5,100.0,True
6,0,111011,111011,6,6,0,6,100.0,True
6,1,110100,110100,6,6,0,6,100.0,True
6,2,110000,110000,6,6,0,6,100.0,True
6,3,001100,001100,6,6,0,6,100.0,True
6,4,101010,101010,6,6,0,6,100.0,True
6,5,011111,011111,6,6,0,6,100.0,True
6,6,101011,101011,6,6,0,6,100.0,True
6,7,011001,011001,6,6,0,6,100.0,True
6,8,101001,101001,6,6,0,6,100.0,True
6,9,110001,110001,6,6,0,6,100.0,True
6,10,101101,101101,6,6,0,6,100.0,True
6,11,000011,⊥⊥00⊥1,6,3,3,3,50.0,False
6,12,111001,1⊥1⊥01,6,4,2,4,66.66666666666666,False
6,13,110100,110100,6,6,0,6,100.0,True
6,14,000111,⊥00111,6,5,1,5,83.33333333333334,False
6,15,001011,001011,6,6,0,6,100.0,True
6,16,000000,⊥⊥⊥⊥⊥⊥,6,0,6,0,0.0,False
6,17,100001,100001,6,6,0,6,100.0,True
6,18,000110,000110,6,6,0,6,100.0,True
6,19,011100,011100,6,6,0,6,100.0,True
6,20,110100,110100,6,6,0,6,100.0,True
6,21,111001,⊥⊥⊥⊥0⊥,6,1,5,1,16.666666666666664,False
6,22,011001,⊥11⊥01,6,4,2,4,66.66666666666666,False
6,23,001111,001111,6,6,0,6,100.0,True
6,24,110110,110110,6,6,0,6,100.0,True
6,25,100110,100110,6,6,0,6,100.0,True
6,26,111001,111001,6,6,0,6,100.0,True
6,27,000110,000110,6,6,0,6,100.0,True
6,28,111010,111010,6,6,0,6,100.0,True
6,29,001111,⊥01⊥⊥⊥,6,2,4,2,33.33333333333333,False
6,30,010000,010000,6,6,0,6,100.0,True
6,31,100010,100010,6,6,0,6,100.0,True
6,32,011010,011010,6,6,0,6,100.0,True
6,33,011101,011101,6,6,0,6,100.0,True
6,34,011001,011001,6,6,0,6,100.0,True
6,35,011010,011010,6,6,0,6,100.0,True
6,36,011000,0⊥⊥0⊥0,6,3,3,3,50.0,False
6,37,100000,100000,6,6,0,6,100.0,True
6,38,100101,100101,6,6,0,6,100.0,True
6,39,001100,001100,6,6,0,6,100.0,True
6,40,101110,⊥⊥⊥⊥1⊥,6,1,5,1,16.666666666666664,False
6,41,110110,110110,6,6,0,6,100.0,True
6,42,101011,101011,6,6,0,6,100.0,True
6,43,101010,101010,6,6,0,6,100.0,True
6,44,011010,011010,6,6,0,6,100.0,True
6,45,110100,110100,6,6,0,6,100.0,True
6,46,101111,101111,6,6,0,6,100.0,True
6,47,000010,000010,6,6,0,6,100.0,True
6,48,110010,⊥⊥⊥⊥⊥⊥,6,0,6,0,0.0,False
6,49,111110,111110,6,6,0,6,100.0,True
7,0,1111011,1111011,7,7,0,7,100.0,True
7,1,0010110,0010110,7,7,0,7,100.0,True
7,2,0110001,0110001,7,7,0,7,100.0,True
7,3,1111001,1111001,7,7,0,7,100.0,True
7,4,0010000,0010000,7,7,0,7,100.0,True
7,5,1111100,1111100,7,7,0,7,100.0,True
7,6,1100001,⊥⊥⊥⊥⊥⊥⊥,7,0,7,0,0.0,False
7,7,0110110,0110110,7,7,0,7,100.0,True
7,8,0001100,⊥⊥01⊥⊥⊥,7,2,5,2,28.57142857142857,False
7,9,0100010,0100010,7,7,0,7,100.0,True
7,10,1101011,1101011,7,7,0,7,100.0,True
7,11,0110011,0110011,7,7,0,7,100.0,True
7,12,1100100,1100100,7,7,0,7,100.0,True
7,13,1110110,1110110,7,7,0,7,100.0,True
7,14,0110011,011⊥⊥11,7,5,2,5,71.42857142857143,False
7,15,1001110,1001110,7,7,0,7,100.0,True
7,16,0010011,0010011,7,7,0,7,100.0,True
7,17,0111000,0⊥11000,7,6,1,6,85.71428571428571,False
7,18,1011001,1011001,7,7,0,7,100.0,True
7,19,0000000,0000000,7,7,0,7,100.0,True
7,20,1110001,11⊥⊥001,7,5,2,5,71.42857142857143,False
7,21,0000110,0⊥00110,7,6,1,6,85.71428571428571,False
7,22,1011011,⊥⊥⊥⊥⊥⊥1,7,1,6,1,14.285714285714285,False
7,23,1000100,⊥0⊥010⊥,7,4,3,4,57.14285714285714,False
7,24,0111111,01111⊥⊥,7,5,2,5,71.42857142857143,False
7,25,1100001,⊥⊥⊥⊥⊥⊥⊥,7,0,7,0,0.0,False
7,26,0001001,0001001,7,7,0,7,100.0,True
7,27,1001001,1001001,7,7,0,7,100.0,True
7,28,0001000,0001000,7,7,0,7,100.0,True
7,29,0110001,01⊥0001,7,6,1,6,85.71428571428571,False
7,30,1011001,⊥⊥⊥⊥⊥⊥⊥,7,0,7,0,0.0,False
7,31,0010010,0010010,7,7,0,7,100.0,True
7,32,0001010,0001010,7,7,0,7,100.0,True
7,33,0011010,0011010,7,7,0,7,100.0,True
7,34,0010100,0010100,7,7,0,7,100.0,True
7,35,0111100,0111100,7,7,0,7,100.0,True
7,36,1110110,1110110,7,7,0,7,100.0,True
7,37,1010001,1010001,7,7,0,7,100.0,True
7,38,1111010,⊥⊥⊥1⊥⊥⊥,7,1,6,1,14.285714285714285,False
7,39,0101111,0101111,7,7,0,7,100.0,True
7,40,0100010,0100010,7,7,0,7,100.0,True
7,41,0010000,0010000,7,7,0,7,100.0,True
7,42,0111101,0111101,7,7,0,7,100.0,True
7,43,1101100,1101100,7,7,0,7,100.0,True
7,44,1010010,1⊥10010,7,6,1,6,85.71428571428571,False
7,45,1001111,1001111,7,7,0,7,100.0,True
7,46,1011111,1011111,7,7,0,7,100.0,True
7,47,0111001,0111001,7,7,0,7,100.0,True
7,48,0100001,010⊥00⊥,7,5,2,5,71.42857142857143,False
7,49,1101100,1101100,7,7,0,7,100.0,True
8,0,10101100,1⊥1⊥⊥⊥⊥0,8,3,5,3,37.5,False
8,1,01100110,⊥⊥1⊥⊥⊥⊥⊥,8,1,7,1,12.5,False
8,2,10011110,⊥00⊥⊥110,8,5,3,5,62.5,False
8,3,00110110,0⊥⊥⊥0110,8,5,3,5,62.5,False
8,4,10001101,10001101,8,8,0,8,100.0,True
8,5,01001110,01001110,8,8,0,8,100.0,True
8,6,01001001,0100100⊥,8,7,1,7,87.5,False
8,7,01010001,010⊥⊥00⊥,8,5,3,5,62.5,False
8,8,01000001,0⊥⊥0⊥⊥01,8,4,4,4,50.0,False
8,9,01111010,011110⊥0,8,7,1,7,87.5,False
8,10,11101011,111⊥1011,8,7,1,7,87.5,False
8,11,00111010,0011⊥0⊥0,8,6,2,6,75.0,False
8,12,10100010,⊥0100010,8,7,1,7,87.5,False
8,13,11111001,1⊥111001,8,7,1,7,87.5,False
8,14,11001111,1100⊥111,8,7,1,7,87.5,False
8,15,00011010,00011010,8,8,0,8,100.0,True
8,16,00010010,000⊥0010,8,7,1,7,87.5,False
8,17,00000011,00000011,8,8,0,8,100.0,True
8,18,10000111,10000111,8,8,0,8,100.0,True
8,19,01100001,01⊥00001,8,7,1,7,87.5,False
8,20,01111000,0111⊥000,8,7,1,7,87.5,False
8,21,10111001,10⊥110⊥⊥,8,5,3,5,62.5,False
8,22,00110010,00110010,8,8,0,8,100.0,True
8,23,00111011,00111011,8,8,0,8,100.0,True
8,24,10100101,101⊥⊥101,8,6,2,6,75.0,False
8,25,11110011,11⊥10011,8,7,1,7,87.5,False
8,26,11001111,11001111,8,8,0,8,100.0,True
8,27,00100010,00100010,8,8,0,8,100.0,True
8,28,01011110,⊥⊥0⊥⊥⊥⊥⊥,8,1,7,1,12.5,False
8,29,01011100,01011100,8,8,0,8,100.0,True
8,30,10111101,101⊥1101,8,7,1,7,87.5,False
8,31,10111000,10111000,8,8,0,8,100.0,True
8,32,10010010,10010010,8,8,0,8,100.0,True
8,33,10111101,10111101,8,8,0,8,100.0,True
8,34,00101000,00101000,8,8,0,8,100.0,True
8,35,11000011,110⊥0011,8,7,1,7,87.5,False
8,36,10011111,1⊥⊥11⊥11,8,5,3,5,62.5,False
8,37,10111110,⊥011⊥⊥10,8,5,3,5,62.5,False
8,38,00011010,⊥⊥⊥⊥⊥⊥⊥⊥,8,0,8,0,0.0,False
8,39,10111100,1⊥111100,8,7,1,7,87.5,False
8,40,01011101,0⊥01⊥⊥⊥⊥,8,3,5,3,37.5,False
8,41,00111011,⊥0⊥1⊥0⊥1,8,4,4,4,50.0,False
8,42,00101111,00⊥⊥1111,8,6,2,6,75.0,False
8,43,00001010,0000101⊥,8,7,1,7,87.5,False
8,44,10111001,1⊥111001,8,7,1,7,87.5,False
8,45,01001001,01001001,8,8,0,8,100.0,True
8,46,11100101,11100101,8,8,0,8,100.0,True
8,47,11110000,111100⊥⊥,8,6,2,6,75.0,False
8,48,11000110,⊥⊥0⊥⊥⊥⊥⊥,8,1,7,1,12.5,False
8,49,00011101,00011101,8,8,0,8,100.0,True
9,0,000111000,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,1,100101110,100101⊥10,9,8,1,8,88.88888888888889,False
9,2,111100101,111100⊥01,9,8,1,8,88.88888888888889,False
9,3,001000010,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,4,011010110,01⊥010110,9,8,1,8,88.88888888888889,False
9,5,001101110,⊥01101⊥10,9,7,2,7,77.77777777777779,False
9,6,101110111,101110111,9,9,0,9,100.0,True
9,7,111100101,⊥111⊥⊥⊥01,9,5,4,5,55.55555555555556,False
9,8,111001100,⊥⊥⊥⊥⊥⊥⊥⊥0,9,1,8,1,11.11111111111111,False
9,9,011011100,⊥1101⊥100,9,7,2,7,77.77777777777779,False
9,10,111100111,⊥1110⊥1⊥⊥,9,5,4,5,55.55555555555556,False
9,11,011001110,01⊥0⊥⊥1⊥⊥,9,4,5,4,44.44444444444444,False
9,12,111011000,⊥1⊥⊥⊥⊥0⊥⊥,9,2,7,2,22.22222222222222,False
9,13,100001100,10⊥⊥011⊥0,9,6,3,6,66.66666666666666,False
9,14,101110101,⊥01⊥10⊥01,9,6,3,6,66.66666666666666,False
9,15,101100100,⊥0⊥1⊥0⊥⊥0,9,4,5,4,44.44444444444444,False
9,16,101100000,101100000,9,9,0,9,100.0,True
9,17,000100001,00010⊥0⊥1,9,7,2,7,77.77777777777779,False
9,18,110111100,1⊥01111⊥0,9,7,2,7,77.77777777777779,False
9,19,110101011,1101⊥1011,9,8,1,8,88.88888888888889,False
9,20,101001100,101001100,9,9,0,9,100.0,True
9,21,100010010,⊥000⊥001⊥,9,6,3,6,66.66666666666666,False
9,22,001110001,00⊥⊥⊥0⊥01,9,5,4,5,55.55555555555556,False
9,23,000101011,0⊥010⊥⊥1⊥,9,5,4,5,55.55555555555556,False
9,24,000011101,0⊥0⊥⊥1⊥01,9,5,4,5,55.55555555555556,False
9,25,001100001,⊥011⊥00⊥1,9,6,3,6,66.66666666666666,False
9,26,001100100,⊥01100100,9,8,1,8,88.88888888888889,False
9,27,110111100,110111⊥⊥0,9,7,2,7,77.77777777777779,False
9,28,000000001,000000001,9,9,0,9,100.0,True
9,29,011101101,011⊥01101,9,8,1,8,88.88888888888889,False
9,30,001110010,⊥0111⊥010,9,7,2,7,77.77777777777779,False
9,31,100100100,100100100,9,9,0,9,100.0,True
9,32,000111110,⊥⊥0⊥⊥1110,9,5,4,5,55.55555555555556,False
9,33,010100001,0⊥0100001,9,8,1,8,88.88888888888889,False
9,34,110101111,⊥⊥⊥⊥⊥⊥⊥⊥⊥,9,0,9,0,0.0,False
9,35,000101010,0⊥0⊥01⊥10,9,6,3,6,66.66666666666666,False
9,36,000110101,00⊥110⊥01,9,7,2,7,77.77777777777779,False
9,37,011001011,⊥⊥1⊥⊥⊥0⊥⊥,9,2,7,2,22.22222222222222,False
9,38,111000010,1110000⊥0,9,8,1,8,88.88888888888889,False
9,39,111000100,11100⊥100,9,8,1,8,88.88888888888889,False
9,40,110011111,110⊥111⊥⊥,9,6,3,6,66.66666666666666,False
9,41,000111101,0⊥⊥111⊥01,9,6,3,6,66.66666666666666,False
9,42,110011001,110011001,9,9,0,9,100.0,True
9,43,011001000,0⊥1⊥⊥⊥⊥⊥⊥,9,2,7,2,22.22222222222222,False
9,44,010011100,010011100,9,9,0,9,100.0,True
9,45,001010100,⊥010101⊥0,9,7,2,7,77.77777777777779,False
9,46,010111101,0⊥011110⊥,9,7,2,7,77.77777777777779,False
9,47,010111110,⊥101⊥1⊥⊥⊥,9,4,5,4,44.44444444444444,False
9,48,011111100,⊥1⊥⊥11⊥00,9,5,4,5,55.55555555555556,False
9,49,010110010,010110010,9,9,0,9,100.0,True
